"Region","Station","Date","Daily Rainfall Total (mm)","Highest 30 min Rainfall (mm)","Highest 60 min Rainfall (mm)","Highest 120 min Rainfall (mm)","Mean Temperature (°C)","Maximum Temperature (°C)","Minimum Temperature (°C)","Mean Wind Speed (km/h)","Max Wind Speed (km/h)","Latitude","Longitude"
"East","East Coast Parkway",2021-12-05,0,0,0,0,28.5,29.9,26.2,7.6,27.8,1.3133,103.962
"East","East Coast Parkway",2021-12-06,4,4,4,4,29.2,31.2,25.5,12.6,52.6,1.3133,103.962
"East","East Coast Parkway",2021-12-07,57.4,28.2,46.2,56,26.5,30.4,23.5,7.5,37,1.3133,103.962
"East","East Coast Parkway",2021-12-08,26,24,26,26,28.7,29.9,23.6,13.9,52.2,1.3133,103.962
"East","East Coast Parkway",2021-12-09,0,0,0,0,28.7,30,28,11.5,37.8,1.3133,103.962
"East","East Coast Parkway",2021-12-10,0,0,0,0,30.2,32,28.8,10.8,23.3,1.3133,103.962
"East","East Coast Parkway",2021-12-11,6.4,5.8,6.2,6.2,28.2,31.3,23.3,12,68,1.3133,103.962
"East","East Coast Parkway",2021-12-12,0,0,0,0,27.4,29.4,26.5,9.6,34.3,1.3133,103.962
"East","East Coast Parkway",2021-12-13,0,0,0,0,27.6,29.8,26,10.4,45.4,1.3133,103.962
"East","East Coast Parkway",2021-12-14,0,0,0,0,28.7,31.8,26.7,11.5,37.8,1.3133,103.962
"East","East Coast Parkway",2021-12-15,0,0,0,0,28.5,31.8,26.9,8.2,35.9,1.3133,103.962
"East","East Coast Parkway",2021-12-16,0.4,0.4,0.4,0.4,28.9,31.1,27.1,11.6,35.6,1.3133,103.962
"East","East Coast Parkway",2021-12-17,8.4,3.2,3.2,3.8,27.8,30.3,26,12.8,45,1.3133,103.962
"East","East Coast Parkway",2021-12-18,18.4,17.2,17.6,18.2,27.8,30.4,25.2,8.1,49.6,1.3133,103.962
"East","East Coast Parkway",2021-12-19,18.8,13.4,16.2,18,27.9,30.8,24.5,7.9,32.4,1.3133,103.962
"East","East Coast Parkway",2021-12-20,0,0,0,0,28,31.5,26.1,8.5,28.5,1.3133,103.962
"East","East Coast Parkway",2021-12-21,0,0,0,0,28.3,31.5,26.6,9.7,27.8,1.3133,103.962
"East","East Coast Parkway",2021-12-22,0,0,0,0,28.2,29.7,26.9,8.7,31.3,1.3133,103.962
"East","East Coast Parkway",2021-12-23,7.2,6.8,7.2,7.2,27.8,29.1,26,5.8,25.9,1.3133,103.962
"East","East Coast Parkway",2021-12-24,11.6,11,11.2,11.4,27.8,30.2,26.1,6.8,28.2,1.3133,103.962
"East","East Coast Parkway",2021-12-25,0,0,0,0,28.4,31,26.9,10.1,38.2,1.3133,103.962
"East","East Coast Parkway",2021-12-26,0,0,0,0,28.4,31,26.7,10.1,35.6,1.3133,103.962
"East","East Coast Parkway",2021-12-27,0,0,0,0,30.7,37.9,26.7,10.8,48.2,1.3133,103.962
"East","East Coast Parkway",2021-12-28,0,0,0,0,30.8,35.7,27.4,12,35.9,1.3133,103.962
"East","East Coast Parkway",2021-12-29,0,0,0,0,28.5,31.1,26.8,8.9,29.4,1.3133,103.962
"East","East Coast Parkway",2021-12-30,4.2,4,4,4,28.2,30.4,26.8,8.7,31.7,1.3133,103.962
"East","East Coast Parkway",2021-12-31,19.4,11.2,12.6,13.2,26.5,27.8,25.1,8.1,25.9,1.3133,103.962
"East","East Coast Parkway",2022-01-01,13.6,5,5.8,6.2,26.1,28.8,24,6.7,27.4,1.3133,103.962
"East","East Coast Parkway",2022-01-02,0,0,0,0,28.5,31.6,26.6,12.4,39.3,1.3133,103.962
"East","East Coast Parkway",2022-01-03,0,0,0,0,28.4,31.2,26.8,9.3,36.7,1.3133,103.962
"East","East Coast Parkway",2022-01-04,0,0,0,0,29,31.4,26.8,7.4,25.6,1.3133,103.962
"East","East Coast Parkway",2022-01-05,0,0,0,0,29.4,31.5,27.7,7.6,30.6,1.3133,103.962
"East","East Coast Parkway",2022-01-06,0,0,0,0,30.2,31.9,28.7,8.4,26.7,1.3133,103.962
"East","East Coast Parkway",2022-01-07,0,0,0,0,29.6,30.9,28.5,17.3,30.2,1.3133,103.962
"East","East Coast Parkway",2022-01-08,1,0.8,1,1,28.9,30.9,27.1,9.8,32,1.3133,103.962
"East","East Coast Parkway",2022-01-09,0,0,0,0,29.1,30.7,27.5,9,38.5,1.3133,103.962
"East","East Coast Parkway",2022-01-10,6.2,5.6,5.8,6,28,29.8,24.8,5.9,22,1.3133,103.962
"East","East Coast Parkway",2022-01-11,0,0,0,0,28.1,29.3,25.9,5.4,33.5,1.3133,103.962
"East","East Coast Parkway",2022-01-12,4.8,3.6,3.8,4.6,27.2,30.7,24.9,5.8,34.3,1.3133,103.962
"East","East Coast Parkway",2022-01-13,0,0,0,0,27.7,30.9,25.3,14,41.9,1.3133,103.962
"East","East Coast Parkway",2022-01-14,0,0,0,0,27.8,30.9,25.9,13.9,46.5,1.3133,103.962
"East","East Coast Parkway",2022-01-15,0,0,0,0,28.1,31.6,26.2,13,42.4,1.3133,103.962
"East","East Coast Parkway",2022-01-16,0,0,0,0,28.2,31.1,26.5,14.2,40,1.3133,103.962
"East","East Coast Parkway",2022-01-17,0,0,0,0,28.1,30.4,26.8,14.3,47.8,1.3133,103.962
"East","East Coast Parkway",2022-01-18,0,0,0,0,28.1,31.4,26.4,14.4,42,1.3133,103.962
"East","East Coast Parkway",2022-01-19,2.6,1.8,1.8,1.8,27.3,29.7,25.1,12.2,47.2,1.3133,103.962
"East","East Coast Parkway",2022-01-20,0,0,0,0,27.9,30.4,26.3,10.2,33.5,1.3133,103.962
"East","East Coast Parkway",2022-01-21,0,0,0,0,27.9,31,25.6,12.8,45,1.3133,103.962
"East","East Coast Parkway",2022-01-22,0,0,0,0,28.2,31.8,26.1,10.3,38.2,1.3133,103.962
"East","East Coast Parkway",2022-01-23,0,0,0,0,27.9,30.9,25.9,9,27,1.3133,103.962
"East","East Coast Parkway",2022-01-24,0,0,0,0,28,31.7,26,8.7,32.4,1.3133,103.962
"East","East Coast Parkway",2022-01-25,0,0,0,0,28.2,31.7,25.9,12.5,40.7,1.3133,103.962
"East","East Coast Parkway",2022-01-26,0,0,0,0,28.3,31.7,26.5,9.8,41.5,1.3133,103.962
"East","East Coast Parkway",2022-01-27,0,0,0,0,28.2,31.7,26.1,9.5,35.2,1.3133,103.962
"East","East Coast Parkway",2022-01-28,0,0,0,0,28.6,32.7,25.9,10.8,36.7,1.3133,103.962
"East","East Coast Parkway",2022-01-29,0,0,0,0,28.2,32,25.8,8.8,31.3,1.3133,103.962
"East","East Coast Parkway",2022-01-30,4.6,3.8,4.6,4.6,27.7,32.3,24.5,9.7,45.4,1.3133,103.962
"East","East Coast Parkway",2022-01-31,0,0,0,0,28.4,31.9,26.3,9.5,30.2,1.3133,103.962
"East","East Coast Parkway",2022-02-01,36,4.6,6,11.6,24.9,25.5,24.3,5.6,23,1.3133,103.962
"East","East Coast Parkway",2022-02-02,0,0,0,0,28.2,30.9,26.3,10.1,33.2,1.3133,103.962
"East","East Coast Parkway",2022-02-03,35.4,23.6,28.6,29.6,27.5,31.7,23.7,8.7,35.2,1.3133,103.962
"East","East Coast Parkway",2022-02-04,11.2,10.4,11,11,28.7,30.6,26.1,5.3,26.3,1.3133,103.962
"East","East Coast Parkway",2022-02-05,1.2,0.6,1.2,1.2,28.7,30.5,25.6,13.6,39.6,1.3133,103.962
"East","East Coast Parkway",2022-02-06,0.2,0.2,0.2,0.2,28.8,29.7,26.8,12.4,36.3,1.3133,103.962
"East","East Coast Parkway",2022-02-07,1.6,1.6,1.6,1.6,29.5,31.3,26.7,14.2,39.6,1.3133,103.962
"East","East Coast Parkway",2022-02-08,7.6,2,3.4,6,27.9,29.9,25.4,13.2,45.7,1.3133,103.962
"East","East Coast Parkway",2022-02-09,3.2,1.6,2.4,3,28,29.3,26.2,13.9,47.6,1.3133,103.962
"East","East Coast Parkway",2022-02-10,31.4,17.2,18.4,18.4,27.6,32.1,24.1,8.2,36.7,1.3133,103.962
"East","East Coast Parkway",2022-02-11,0,0,0,0,28.1,29.9,26.4,7.9,28.2,1.3133,103.962
"East","East Coast Parkway",2022-02-12,13.6,13.4,13.4,13.4,27.2,29.6,24.2,5.7,28.5,1.3133,103.962
"East","East Coast Parkway",2022-02-13,9,4.4,7.8,9,27.4,30.1,25.8,9.1,34.3,1.3133,103.962
"East","East Coast Parkway",2022-02-14,0,0,0,0,27.9,30.1,26.2,9.4,31.7,1.3133,103.962
"East","East Coast Parkway",2022-02-15,0,0,0,0,28,29.6,27,9.2,30.6,1.3133,103.962
"East","East Coast Parkway",2022-02-16,11.2,9.4,10.6,10.6,26.8,28.8,23.7,8.3,60.7,1.3133,103.962
"East","East Coast Parkway",2022-02-17,0,0,0,0,27.7,30.8,25.5,9.2,40.7,1.3133,103.962
"East","East Coast Parkway",2022-02-18,0,0,0,0,28.5,31.6,26.9,8.9,29.4,1.3133,103.962
"East","East Coast Parkway",2022-02-19,0.6,0.4,0.4,0.6,28.1,31.2,26.9,7.7,32.8,1.3133,103.962
"East","East Coast Parkway",2022-02-20,32,12.2,18.8,30.8,27.4,31.6,24.4,8.8,46.9,1.3133,103.962
"East","East Coast Parkway",2022-02-21,0,0,0,0,28.6,31.9,26.4,10.5,35.9,1.3133,103.962
"East","East Coast Parkway",2022-02-22,0,0,0,0,28.6,31.7,26.4,10.3,36.7,1.3133,103.962
"East","East Coast Parkway",2022-02-23,10.4,9.8,10.4,10.4,28.1,31.4,25.8,9.7,36.7,1.3133,103.962
"East","East Coast Parkway",2022-02-24,11.2,3.6,5,7.2,26.1,28.5,24.1,8.8,34.6,1.3133,103.962
"East","East Coast Parkway",2022-02-25,23.6,23.6,23.6,23.6,27.1,31.8,23.5,9,35.6,1.3133,103.962
"East","East Coast Parkway",2022-02-26,0,0,0,0,27,28.4,25.5,6.5,22,1.3133,103.962
"East","East Coast Parkway",2022-02-27,32.8,31.6,32.8,32.8,27.4,30.5,23.9,8.6,42.4,1.3133,103.962
"East","East Coast Parkway",2022-02-28,0,0,0,0,28.3,31.6,25.9,10.9,35.9,1.3133,103.962
"East","East Coast Parkway",2022-03-01,5,4.6,4.6,4.6,26.2,29.2,24.2,6.4,35.9,1.3133,103.962
"East","East Coast Parkway",2022-03-02,0,0,0,0,28.8,31.9,26.7,11,34.3,1.3133,103.962
"East","East Coast Parkway",2022-03-03,33.6,11,12,22.4,27.4,32.3,23.7,7.6,32.8,1.3133,103.962
"East","East Coast Parkway",2022-03-04,0,0,0,0,27.9,30,25.8,6.5,35.9,1.3133,103.962
"East","East Coast Parkway",2022-03-05,3.2,1.4,2.2,3.2,28.8,30.5,25.7,16.8,49.3,1.3133,103.962
"East","East Coast Parkway",2022-03-06,1,0.8,0.8,0.8,28.9,30.4,25.7,7.7,30.6,1.3133,103.962
"East","East Coast Parkway",2022-03-07,0,0,0,0,29.9,31.1,28.7,13.1,23.7,1.3133,103.962
"East","East Coast Parkway",2022-03-08,0,0,0,0,27.9,29.2,26.2,11.5,35.2,1.3133,103.962
"East","East Coast Parkway",2022-03-09,0,0,0,0,28.9,30.3,27.5,19,38.2,1.3133,103.962
"East","East Coast Parkway",2022-03-10,17,14.6,16.6,16.8,27.3,29.4,25,7.1,25.6,1.3133,103.962
"East","East Coast Parkway",2022-03-11,0,0,0,0,28.1,30,26.3,10.9,30.2,1.3133,103.962
"East","East Coast Parkway",2022-03-12,5.4,4.6,4.6,4.6,27.8,30.3,25,9.2,50.4,1.3133,103.962
"East","East Coast Parkway",2022-03-13,29.2,13.8,23.8,29,28.3,33.2,25.9,8.1,36.7,1.3133,103.962
"East","East Coast Parkway",2022-03-14,0,0,0,0,28.6,31,27,7.9,34.3,1.3133,103.962
"East","East Coast Parkway",2022-03-15,12.4,6,9.8,10.6,27.2,31.2,24.9,7.4,43.5,1.3133,103.962
"East","East Coast Parkway",2022-03-16,0,0,0,0,28.1,30.4,25.5,6.9,36.7,1.3133,103.962
"East","East Coast Parkway",2022-03-17,0,0,0,0,28.5,30.1,27.1,5.6,29.8,1.3133,103.962
"East","East Coast Parkway",2022-03-18,0,0,0,0,28.3,29.8,26.8,8.8,27,1.3133,103.962
"East","East Coast Parkway",2022-03-19,0,0,0,0,28.7,31,27.3,9.7,27,1.3133,103.962
"East","East Coast Parkway",2022-03-20,0,0,0,0,28.3,29.7,25.4,11.2,40.7,1.3133,103.962
"East","East Coast Parkway",2022-03-21,5.8,4.4,5.2,5.8,28.4,30.6,22.9,9.5,57.6,1.3133,103.962
"East","East Coast Parkway",2022-03-22,0,0,0,0,29,30.8,27.8,10.1,25.6,1.3133,103.962
"East","East Coast Parkway",2022-03-23,0,0,0,0,29,31.7,27.6,8.2,28.9,1.3133,103.962
"East","East Coast Parkway",2022-03-24,10.4,10.2,10.4,10.4,28.6,33.2,24.8,8.4,61.1,1.3133,103.962
"East","East Coast Parkway",2022-03-25,7.8,5,5.4,5.4,28.8,32,26.3,8.9,33.9,1.3133,103.962
"East","East Coast Parkway",2022-03-26,0.6,0.4,0.4,0.4,28.8,32,26.3,8.1,26.7,1.3133,103.962
"East","East Coast Parkway",2022-03-27,0.2,0.2,0.2,0.2,29,33.3,26.6,7.2,32,1.3133,103.962
"East","East Coast Parkway",2022-03-28,49.2,32.6,46,47.6,28,33.6,23.1,7.2,51.9,1.3133,103.962
"East","East Coast Parkway",2022-03-29,31.6,29.8,31.6,31.6,28.3,33.2,23.6,6.7,47.2,1.3133,103.962
"East","East Coast Parkway",2022-03-30,0,0,0,0,29,32.2,26.6,7.5,31.3,1.3133,103.962
"East","East Coast Parkway",2022-03-31,0,0,0,0,28.6,31.9,26,10.4,61.5,1.3133,103.962
"East","East Coast Parkway",2022-04-01,4,3,3,3,26.8,30.1,25.2,7.2,26.3,1.3133,103.962
"East","East Coast Parkway",2022-04-02,0,0,0,0,28.9,31.7,27.1,13.4,41.1,1.3133,103.962
"East","East Coast Parkway",2022-04-03,0,0,0,0,28.3,31.5,26.6,9.1,35.6,1.3133,103.962
"East","East Coast Parkway",2022-04-04,0,0,0,0,28.1,30.7,25.2,7.8,27.8,1.3133,103.962
"East","East Coast Parkway",2022-04-05,0.2,0.2,0.2,0.2,28.9,30.5,25.6,15.2,39.3,1.3133,103.962
"East","East Coast Parkway",2022-04-06,18.4,11.2,12,16.8,29.1,32.7,24.4,9.1,34.6,1.3133,103.962
"East","East Coast Parkway",2022-04-07,0,0,0,0,29.5,31.2,27.4,9.9,22.6,1.3133,103.962
"East","East Coast Parkway",2022-04-08,0.8,0.4,0.4,0.6,27.6,29.3,25.9,9.4,31.7,1.3133,103.962
"East","East Coast Parkway",2022-04-09,2.2,1.6,2,2.2,28.6,29.8,27.4,7,25.2,1.3133,103.962
"East","East Coast Parkway",2022-04-10,6.8,5.2,6.4,6.8,27.4,30,25.5,6.4,23.7,1.3133,103.962
"East","East Coast Parkway",2022-04-11,3,2.8,3,3,28.8,31,25.5,12.3,28.2,1.3133,103.962
"East","East Coast Parkway",2022-04-12,9.2,6.8,7.4,8.8,27.8,29.4,25.4,8.5,29.8,1.3133,103.962
"East","East Coast Parkway",2022-04-13,13.2,13,13.2,13.2,28.5,30,25.1,8.2,33.2,1.3133,103.962
"East","East Coast Parkway",2022-04-14,4.4,2.4,4,4.4,28.8,30.7,24.6,11.7,24.4,1.3133,103.962
"East","East Coast Parkway",2022-04-15,17.4,15.8,17.2,17.4,28.8,30.1,24.8,10.9,48.5,1.3133,103.962
"East","East Coast Parkway",2022-04-16,1.8,1.2,1.8,1.8,29.1,30.5,24.4,13.7,53.3,1.3133,103.962
"East","East Coast Parkway",2022-04-17,12.4,6.2,7.2,11.6,29.1,30.9,26.3,10.3,33.9,1.3133,103.962
"East","East Coast Parkway",2022-04-18,24.8,14.2,16,17.4,28,32.4,24.5,9.3,69.5,1.3133,103.962
"East","East Coast Parkway",2022-04-19,2.6,1.2,1.2,1.4,28,30.5,25.1,5.8,32,1.3133,103.962
"East","East Coast Parkway",2022-04-20,0,0,0,0,28.6,31.6,26.8,5.4,21.3,1.3133,103.962
"East","East Coast Parkway",2022-04-21,30.6,14.2,19,27,27.2,29.6,23.6,5.4,37,1.3133,103.962
"East","East Coast Parkway",2022-04-22,0,0,0,0,29.1,32.8,26.3,6.4,28.2,1.3133,103.962
"East","East Coast Parkway",2022-04-23,8,8,8,8,29.5,32.2,26.2,7,30.2,1.3133,103.962
"East","East Coast Parkway",2022-04-24,0,0,0,0,29.4,31.1,27.7,7,30.9,1.3133,103.962
"East","East Coast Parkway",2022-04-25,0.2,0.2,0.2,0.2,29.1,31.1,27.8,7,32.8,1.3133,103.962
"East","East Coast Parkway",2022-04-26,0,0,0,0,29.1,30.5,27.3,5.1,23.7,1.3133,103.962
"East","East Coast Parkway",2022-04-27,3.2,2.4,2.4,2.8,28.5,32.5,26.5,5.2,32,1.3133,103.962
"East","East Coast Parkway",2022-04-28,11.4,10.2,10.4,10.6,28.7,31,25.5,6.5,37.8,1.3133,103.962
"East","East Coast Parkway",2022-04-29,0,0,0,0,29.3,30.5,27.6,8.8,33.2,1.3133,103.962
"East","East Coast Parkway",2022-04-30,2,1.8,1.8,1.8,28.6,30.6,25.6,7,49.6,1.3133,103.962
"East","East Coast Parkway",2022-05-01,0,0,0,0,28.1,32.7,25.9,8.1,32.8,1.3133,103.962
"East","East Coast Parkway",2022-05-02,0,0,0,0,28.3,30.9,26.6,12.2,43.9,1.3133,103.962
"East","East Coast Parkway",2022-05-03,0.8,0.4,0.4,0.4,27.7,31.2,25.7,7.6,26.3,1.3133,103.962
"East","East Coast Parkway",2022-05-04,0,0,0,0,28.7,30.6,27.4,8.2,32.4,1.3133,103.962
"East","East Coast Parkway",2022-05-05,0,0,0,0,29.6,30.8,28.7,14,33.9,1.3133,103.962
"East","East Coast Parkway",2022-05-06,2.4,1.6,2,2,29,31.1,25.8,10.3,48.2,1.3133,103.962
"East","East Coast Parkway",2022-05-07,2.2,1,1.4,2,28.7,30.4,26.4,11,40.4,1.3133,103.962
"East","East Coast Parkway",2022-05-08,0,0,0,0,28.5,29.8,27,11.4,32,1.3133,103.962
"East","East Coast Parkway",2022-05-09,0.4,0.4,0.4,0.4,28.3,31.3,26,7.7,31.7,1.3133,103.962
"East","East Coast Parkway",2022-05-10,34.8,17.8,30,33,27.3,28.7,24.4,10,39.6,1.3133,103.962
"East","East Coast Parkway",2022-05-11,38.4,21.6,28.2,32.4,26.1,27.9,22.8,6.5,74.5,1.3133,103.962
"East","East Coast Parkway",2022-05-12,0.4,0.4,0.4,0.4,27.6,29.5,26.1,5.8,28.5,1.3133,103.962
"East","East Coast Parkway",2022-05-13,0,0,0,0,29.8,32.1,27.7,6.8,23.7,1.3133,103.962
"East","East Coast Parkway",2022-05-14,0,0,0,0,30,31.6,28.4,10.2,27.8,1.3133,103.962
"East","East Coast Parkway",2022-05-15,0,0,0,0,29.6,31.7,28,9.7,49.6,1.3133,103.962
"East","East Coast Parkway",2022-05-16,2.8,2.8,2.8,2.8,28.2,30.1,25.8,10.6,42,1.3133,103.962
"East","East Coast Parkway",2022-05-17,0,0,0,0,29.7,31.9,27.2,9.6,30.6,1.3133,103.962
"East","East Coast Parkway",2022-05-18,0,0,0,0,30.6,32.7,29.5,11.5,23.7,1.3133,103.962
"East","East Coast Parkway",2022-05-19,14,13,13.6,13.6,29,30.9,24.8,10.4,48.2,1.3133,103.962
"East","East Coast Parkway",2022-05-20,0,0,0,0,29.1,31,28,7.1,28.5,1.3133,103.962
"East","East Coast Parkway",2022-05-21,10.4,9.4,10.4,10.4,29.3,31.6,26.3,8.4,29.8,1.3133,103.962
"East","East Coast Parkway",2022-05-22,0,0,0,0,30,31.4,28.8,12.4,33.9,1.3133,103.962
"East","East Coast Parkway",2022-05-23,0,0,0,0,29.5,32.2,26.3,9.4,33.5,1.3133,103.962
"East","East Coast Parkway",2022-05-24,0,0,0,0,29.9,32.5,27.7,9.7,29.4,1.3133,103.962
"East","East Coast Parkway",2022-05-25,9,2.4,4.2,5.6,28.6,31.3,25.7,7.8,41.1,1.3133,103.962
"East","East Coast Parkway",2022-05-26,0,0,0,0,29,30.7,26.4,10.9,28.9,1.3133,103.962
"East","East Coast Parkway",2022-05-27,0,0,0,0,30.2,32.7,28.4,8.8,35.2,1.3133,103.962
"East","East Coast Parkway",2022-05-28,0,0,0,0,29.5,31,28,13.6,44.3,1.3133,103.962
"East","East Coast Parkway",2022-05-29,0,0,0,0,30.5,32.6,28.5,12,35.9,1.3133,103.962
"East","East Coast Parkway",2022-05-30,0,0,0,0,30.4,34.3,28,8.6,26.7,1.3133,103.962
"East","East Coast Parkway",2022-05-31,1,0.8,0.8,0.8,30,31.4,28.4,10.1,30.2,1.3133,103.962
"East","East Coast Parkway",2022-06-01,0,0,0,0,28.6,31.9,26.4,10.6,41.1,1.3133,103.962
"East","East Coast Parkway",2022-06-02,22.4,5.6,5.8,7.2,26.7,29.6,24.9,7.3,30.9,1.3133,103.962
"East","East Coast Parkway",2022-06-03,0,0,0,0,27.7,31.2,26.3,5.8,25.6,1.3133,103.962
"East","East Coast Parkway",2022-06-04,29.2,21.6,22.8,23.4,27.9,31.6,23.3,8,36.7,1.3133,103.962
"East","East Coast Parkway",2022-06-05,0,0,0,0,30.1,31.9,28.9,10.8,24.1,1.3133,103.962
"East","East Coast Parkway",2022-06-06,0,0,0,0,29.2,31,25.5,11,34.3,1.3133,103.962
"East","East Coast Parkway",2022-06-07,0,0,0,0,29.3,30.3,27.9,9.6,22.4,1.3133,103.962
"East","East Coast Parkway",2022-06-08,0,0,0,0,29.2,31.1,26.6,10.8,27.8,1.3133,103.962
"East","East Coast Parkway",2022-06-09,0,0,0,0,28.8,30.7,26.9,9,30.9,1.3133,103.962
"East","East Coast Parkway",2022-06-10,2.4,1.6,2.4,2.4,27.6,30,25.8,6.2,38.9,1.3133,103.962
"East","East Coast Parkway",2022-06-11,0.6,0.6,0.6,0.6,27.3,29.7,25.9,7.8,41.5,1.3133,103.962
"East","East Coast Parkway",2022-06-12,1.8,1.8,1.8,1.8,27.9,30.2,25.9,4.9,22.4,1.3133,103.962
"East","East Coast Parkway",2022-06-13,5.8,5.8,5.8,5.8,28.4,30.6,24.6,7,34.6,1.3133,103.962
"East","East Coast Parkway",2022-06-14,0,0,0,0,29,30.6,27.1,12.4,41.5,1.3133,103.962
"East","East Coast Parkway",2022-06-15,6,4.2,4.2,4.2,28.7,30,26.5,9.8,41.5,1.3133,103.962
"East","East Coast Parkway",2022-06-16,11.6,10.4,10.6,11,27.5,29.2,23.8,9.2,32.4,1.3133,103.962
"East","East Coast Parkway",2022-06-17,0,0,0.2,0.4,28.7,29.9,26.6,7.6,22,1.3133,103.962
"East","East Coast Parkway",2022-06-18,0.2,0.2,0.2,0.2,28.4,30.2,26.9,7.2,32.4,1.3133,103.962
"East","East Coast Parkway",2022-06-19,0,0,0,0,28.9,30.8,26.7,8.6,26.3,1.3133,103.962
"East","East Coast Parkway",2022-06-20,8.8,3.2,5.4,6.4,27.6,29.8,25,12.8,45.7,1.3133,103.962
"East","East Coast Parkway",2022-06-21,0,0,0,0,28.3,29.5,26.8,14.2,38.2,1.3133,103.962
"East","East Coast Parkway",2022-06-22,0,0,0,0,28.7,29.9,27.5,14.9,32,1.3133,103.962
"East","East Coast Parkway",2022-06-23,1,1,1,1,28.2,29.4,25.7,15.8,48.9,1.3133,103.962
"East","East Coast Parkway",2022-06-24,0.4,0.4,0.4,0.4,28.3,29.4,27,14.3,41.1,1.3133,103.962
"East","East Coast Parkway",2022-06-25,27.6,14,20.4,26.8,27.4,29,23.8,10.2,38.5,1.3133,103.962
"East","East Coast Parkway",2022-06-26,0,0,0,0,29.1,30.9,27.8,12.6,28.2,1.3133,103.962
"East","East Coast Parkway",2022-06-27,0,0,0,0,29.6,31.2,28,10.8,40.7,1.3133,103.962
"East","East Coast Parkway",2022-06-28,0.2,0.2,0.2,0.2,28.8,30.4,27.1,8.4,41.9,1.3133,103.962
"East","East Coast Parkway",2022-06-29,0,0,0,0,29.1,30.5,27.8,15.3,32,1.3133,103.962
"East","East Coast Parkway",2022-06-30,3.4,1.6,2.2,3.2,28.1,29.6,24.8,16.5,46.1,1.3133,103.962
"East","East Coast Parkway",2022-07-01,0,0,0,0,28.5,31.4,26.6,10.2,37.4,1.3133,103.962
"East","East Coast Parkway",2022-07-02,0.4,0.2,0.2,0.2,27.2,29.8,25.9,8.7,30.2,1.3133,103.962
"East","East Coast Parkway",2022-07-03,0,0,0,0,28.2,31.4,26.9,8.2,32.8,1.3133,103.962
"East","East Coast Parkway",2022-07-04,0.2,0.2,0.2,0.2,27.1,28.1,25.8,8.9,35,1.3133,103.962
"East","East Coast Parkway",2022-07-05,3,1.6,1.6,1.6,28.8,31.8,25.7,11.2,58.7,1.3133,103.962
"East","East Coast Parkway",2022-07-06,8.2,6.2,7.6,7.8,28.4,30.2,25.5,6.1,27.8,1.3133,103.962
"East","East Coast Parkway",2022-07-07,0,0,0,0,29.9,31.6,28.8,13.6,24.1,1.3133,103.962
"East","East Coast Parkway",2022-07-08,0,0,0,0,29.1,30.3,27.2,15,39.6,1.3133,103.962
"East","East Coast Parkway",2022-07-09,2.6,1.2,1.4,1.4,28,29.8,25.9,10.6,34.6,1.3133,103.962
"East","East Coast Parkway",2022-07-10,4.8,2.2,2.4,2.8,26.7,29.1,24,10.8,54.1,1.3133,103.962
"East","East Coast Parkway",2022-07-11,13,7.4,11.2,12,27.1,30.4,24.9,7,33.9,1.3133,103.962
"East","East Coast Parkway",2022-07-12,10.8,10.4,10.8,10.8,28.2,31.2,24.8,6,33.9,1.3133,103.962
"East","East Coast Parkway",2022-07-13,0,0,0,0,29.2,30.2,27.6,12.6,29.4,1.3133,103.962
"East","East Coast Parkway",2022-07-14,6.6,3.6,4.4,4.4,29.3,30.8,25.9,10.7,35.9,1.3133,103.962
"East","East Coast Parkway",2022-07-15,0,0,0,0,29.5,30.6,28.8,13.7,28.9,1.3133,103.962
"East","East Coast Parkway",2022-07-16,0,0,0,0,29.7,31.2,28.6,16.7,33.5,1.3133,103.962
"East","East Coast Parkway",2022-07-17,0,0,0,0,30.1,31.6,29.3,15.9,25.9,1.3133,103.962
"East","East Coast Parkway",2022-07-18,0,0,0,0,30.1,31.8,29.1,13.2,25.9,1.3133,103.962
"East","East Coast Parkway",2022-07-19,0,0,0,0,30.1,32,29.1,15.9,29.4,1.3133,103.962
"East","East Coast Parkway",2022-07-20,24,14,15,15.2,28,30.2,22.8,11.6,47.8,1.3133,103.962
"East","East Coast Parkway",2022-07-21,2.6,1.6,1.6,2,29.3,31,27.9,9.1,29.8,1.3133,103.962
"East","East Coast Parkway",2022-07-22,4.4,4.2,4.4,4.4,28.7,30,24.9,7.5,28.9,1.3133,103.962
"East","East Coast Parkway",2022-07-23,2.2,1,1.8,2.2,28.7,31.7,26.3,5.6,41.5,1.3133,103.962
"East","East Coast Parkway",2022-07-24,4.4,2.8,3.2,3.2,27.7,30.5,25,6,23.7,1.3133,103.962
"East","East Coast Parkway",2022-07-25,0.2,0.2,0.2,0.2,28,30,26.1,6.4,34.3,1.3133,103.962
"East","East Coast Parkway",2022-07-26,6.6,1.6,2.2,3.2,27.6,29.8,25.2,11.7,38.5,1.3133,103.962
"East","East Coast Parkway",2022-07-27,0,0,0,0,29.5,31.5,28.4,16.1,35.9,1.3133,103.962
"East","East Coast Parkway",2022-07-28,2.4,1.4,1.4,2.4,29.9,32.6,27.1,14.6,52.6,1.3133,103.962
"East","East Coast Parkway",2022-07-29,18.4,10,10.2,10.2,28.6,31,24.6,12.3,56.5,1.3133,103.962
